b_lam,b_xw,sc_s_key,sc_lam_key,C,power,r_squared
0.586,0.28500000000000003,w,D,1.6680113226499311,0.9598302930018499,0.9998689832497832
0.586,0.28500000000000003,w,mixed,1.4358632046226465,1.3984250822712787,0.9998525826076449
0.586,0.28500000000000003,w,beta,1.5581731519128068,1.574708516461182,0.9990571401280254
0.586,0.28500000000000003,xw,no,1.9010697456648218,0.8586437005543224,0.9999615185207865
0.586,0.28500000000000003,xw,D,1.7395502582762503,1.0,1.0
0.586,0.28500000000000003,xw,mixed,1.5414390118252017,1.3970411783719874,0.9997025346813683
0.586,0.28500000000000003,xw,beta,1.6643262097317963,1.5642119984482552,0.9989068859135123
0.586,0.31000000000000005,,no,2.4885976858218966,0.0,0.0
0.586,0.31000000000000005,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.31000000000000005,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.31000000000000005,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.31000000000000005,x,no,1.6357624882930888,0.6028914304449099,0.9801118663693753
0.586,0.31000000000000005,x,D,2.8870292403405773,-0.029786888982837306,0.09936172978685931
0.586,0.31000000000000005,x,mixed,1.5281094206569381,0.9693419080843867,0.9999486593243198
0.586,0.31000000000000005,x,beta,1.319867477090162,1.4215980630663507,0.9997726955487108
0.586,0.31000000000000005,w,no,2.2310505343965708,0.616999276653996,0.9998774959319595
0.586,0.31000000000000005,w,D,1.7719063634924848,0.9596406954026895,0.9998730086665472
0.586,0.31000000000000005,w,mixed,1.5290118345393502,1.3836504726245784,0.9998708216000438
0.586,0.31000000000000005,w,beta,1.6425358299331354,1.559257399723612,0.9991319640843603
0.586,0.31000000000000005,xw,no,2.0490070859252185,0.856822920183301,0.9999697091820909
0.586,0.31000000000000005,xw,D,1.8752880287288531,1.0,1.0
0.586,0.31000000000000005,xw,mixed,1.6654195163919545,1.3795848214587452,0.999733750759752
0.586,0.31000000000000005,xw,beta,1.7770849568715505,1.5456522242603015,0.9990022090251746
0.586,0.335,,no,2.4885976858218966,0.0,0.0
0.586,0.335,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.335,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.335,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.335,x,no,1.634370033861158,0.6356753521800261,0.983445365349797
0.586,0.335,x,D,2.8791113675178432,-0.018937586787226228,0.027536095807410343
0.586,0.335,x,mixed,1.555883220437052,0.9680990965614645,0.9999457251671402
0.586,0.335,x,beta,1.343800341591684,1.4168878574054544,0.999782507717985
0.586,0.335,w,no,2.3380979625673746,0.6180176704861936,0.999892980460908
0.586,0.335,w,D,1.871074875618121,0.9594745528747178,0.9998766923037804
0.586,0.335,w,mixed,1.617970645654366,1.3704865949167366,0.9998867463091106
0.586,0.335,w,beta,1.7228778079915719,1.5453779025757988,0.9991979431365452
0.586,0.335,xw,no,2.19410004318457,0.8555394621296664,0.9999774242855678
0.586,0.335,xw,D,2.0091851107579526,1.0,1.0
0.586,0.335,xw,mixed,1.787825794663318,1.363861255088087,0.9997617101419812
0.586,0.335,xw,beta,1.8882154233279005,1.5287083665815167,0.999087217280006
0.586,0.36000000000000004,,no,2.4885976858218966,0.0,0.0
0.586,0.36000000000000004,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.36000000000000004,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.36000000000000004,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.36000000000000004,x,no,1.639987614607248,0.6645769903631789,0.9862065553417425
0.586,0.36000000000000004,x,D,2.833364168944576,0.0036882000320567973,0.0006314180839329664
0.586,0.36000000000000004,x,mixed,1.5849271801858509,0.9669742926915498,0.9999430703182911
0.586,0.36000000000000004,x,beta,1.3689522421038078,1.4120930038182473,0.9997920500056023
0.586,0.36000000000000004,w,no,2.4380482236702457,0.62014519984666,0.9998547195022364
0.586,0.36000000000000004,w,D,1.9660262379675317,0.9593275669997132,0.9998800677356928
0.586,0.36000000000000004,w,mixed,1.703234828921407,1.3586496284106282,0.9999006230389763
0.586,0.36000000000000004,w,beta,1.799739427371893,1.5327926781105303,0.9992564686276777
0.586,0.36000000000000004,xw,no,2.3364082877272594,0.8547351252473866,0.9999840736699438
0.586,0.36000000000000004,xw,D,2.1414133313267594,0.9999999999999999,1.0
0.586,0.36000000000000004,xw,mixed,1.908904014665607,1.3495946277769117,0.9997865827049648
0.586,0.36000000000000004,xw,beta,1.9980663561624672,1.513121586383695,0.9991631934336687
0.586,0.385,,no,2.4885976858218966,0.0,0.0
0.586,0.385,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.385,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.385,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.385,x,no,1.6516325550965365,0.6900340535463229,0.9884843622134591
0.586,0.385,x,D,2.761516747498613,0.03482831675462269,0.03444004636147702
0.586,0.385,x,mixed,1.6151942850803886,0.9659659819071655,0.9999407112799887
0.586,0.385,x,beta,1.3952827431963393,1.407230106385847,0.9998013153335612
0.586,0.385,w,no,2.5318157157747385,0.6231302448477798,0.9997777779784848
0.586,0.385,w,D,2.0572105093652664,0.9591971661422366,0.9998831707215603
0.586,0.385,w,mixed,1.7852312170747684,1.347920111200848,0.9999127130536823
0.586,0.385,w,beta,1.8735692482948743,1.521288626272194,0.9993086740335735
0.586,0.385,xw,no,2.47601097509274,0.8543550907515017,0.9999891354265298
0.586,0.385,xw,D,2.272116729611344,0.9999999999999999,1.0
0.586,0.385,xw,mixed,2.028845035077196,1.3365699016073764,0.9998086208321302
0.586,0.385,xw,beta,2.106900080174527,1.4986935846551135,0.9992312477107322
0.586,0.41000000000000003,,no,2.4885976858218966,0.0,0.0
0.586,0.41000000000000003,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.41000000000000003,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.41000000000000003,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.41000000000000003,x,no,1.668434707754468,0.7124682359463944,0.990359408916958
0.586,0.41000000000000003,x,D,2.672658835940624,0.07204331962529333,0.09600790287498129
0.586,0.41000000000000003,x,mixed,1.6466366468619933,0.9650717427670391,0.9999386578538122
0.586,0.41000000000000003,x,beta,1.422750650422095,1.4023148529142246,0.9998102982880505
0.586,0.41000000000000003,w,no,2.6201913600581532,0.6267760432082261,0.9996748661395288
0.586,0.41000000000000003,w,D,2.145023641776378,0.959081863119558,0.9998860357356711
0.586,0.41000000000000003,w,mixed,1.8643281315535547,1.3381256951559248,0.999923255210072
0.586,0.41000000000000003,w,beta,1.944743110496315,1.5106990354029377,0.9993554855092469
0.586,0.41000000000000003,xw,no,2.613004355744056,0.8543479531850491,0.9999922340854006
0.586,0.41000000000000003,xw,D,2.4014155073842143,0.9999999999999999,1.0
0.586,0.41000000000000003,xw,mixed,2.1477962603348155,1.3246161435931874,0.9998281054702586
0.586,0.41000000000000003,xw,beta,2.21491358714601,1.4852691144045296,0.9992923395575886
0.586,0.43500000000000005,,no,2.4885976858218966,0.0,0.0
0.586,0.43500000000000005,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.43500000000000005,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.43500000000000005,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.43500000000000005,x,no,1.6896424760385027,0.7322674601715159,0.9919019082276217
0.586,0.43500000000000005,x,D,2.5737614228718533,0.11346116381269641,0.16561906988793518
0.586,0.43500000000000005,x,mixed,1.6792057819514468,0.9642883534886476,0.9999369136335035
0.586,0.43500000000000005,x,beta,1.4513139500741368,1.397362067077777,0.9998189949392218
0.586,0.43500000000000005,w,no,2.703858502824277,0.6309275130862395,0.999556243229935
0.586,0.43500000000000005,w,D,2.2298133930380324,0.9589808366399529,0.9998886943441674
0.586,0.43500000000000005,w,mixed,1.9408439862254763,1.329129187868938,0.9999324603649951
0.586,0.43500000000000005,w,beta,2.0135785831020505,1.5008914192446987,0.9993976634514801
0.586,0.43500000000000005,xw,no,2.7474980478044677,0.8546660084719979,0.999993164394192
0.586,0.43500000000000005,xw,D,2.5294100629284215,0.9999999999999999,1.0
0.586,0.43500000000000005,xw,mixed,2.2658706689705808,1.3135952876625563,0.9998453170803006
0.586,0.43500000000000005,xw,beta,2.32225432678637,1.4727242509603868,0.9993472988568665
0.586,0.46,,no,2.4885976858218966,0.0,0.0
0.586,0.46,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.46,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.46,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.46,x,no,1.714610692698537,0.7497803579517246,0.9931714407315541
0.586,0.46,x,D,2.47005029838755,0.1576631718333354,0.23514017651514385
0.586,0.46,x,mixed,1.7128528775803158,0.9636119058309042,0.9999354766288469
0.586,0.46,x,beta,1.4809302552005257,1.3923855781719245,0.9998274026920523
0.586,0.46,w,no,2.783407573417788,0.6354616167738744,0.999429899831444
0.586,0.46,w,D,2.311885181752442,0.9588936603012965,0.9998911746006149
0.586,0.46,w,mixed,2.015055016798201,1.3208199710252413,0.999940511265396
0.586,0.46,w,beta,2.0803460383433134,1.4917590283444135,0.9994358357656885
0.586,0.46,xw,no,2.8796110618582587,0.8552654878764527,0.9999918813139294
0.586,0.46,xw,D,2.6561847189635723,0.9999999999999999,1.0
0.586,0.46,xw,mixed,2.383154643264855,1.3033941245771292,0.9998605207047166
0.586,0.46,xw,beta,2.42903223635636,1.4609583082791573,0.9993968448232575
0.586,0.48500000000000004,,no,2.4885976858218966,0.0,0.0
0.586,0.48500000000000004,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.48500000000000004,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.48500000000000004,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.48500000000000004,x,no,1.742792192584284,0.7653136134679153,0.9942177029719388
0.586,0.48500000000000004,x,D,2.3662982623105244,0.20324027239251308,0.3012476103102806
0.586,0.48500000000000004,x,mixed,1.7475290544932545,0.9630379187302855,0.9999343399778378
0.586,0.48500000000000004,x,beta,1.511557081367899,1.3873981778447535,0.9998355201635314
0.586,0.48500000000000004,w,no,2.859349131741884,0.6402802099141165,0.999301860811158
0.586,0.48500000000000004,w,D,2.3915075187871317,0.9588201292260027,0.9998935009815871
0.586,0.48500000000000004,w,mixed,2.0872016219732368,1.313107854140051,0.9999475647900887
0.586,0.48500000000000004,w,beta,2.145277247061018,1.4832147924629489,0.9994705241745705
0.586,0.48500000000000004,xw,no,3.0094681488005923,0.8561066456604668,0.9999884724313685
0.586,0.48500000000000004,xw,D,2.781810972639709,0.9999999999999999,1.0
0.586,0.48500000000000004,xw,mixed,2.499714385237872,1.293918546691661,0.9998739590428546
0.586,0.48500000000000004,xw,beta,2.5353289348439874,1.449888157816696,0.999441602215109
0.586,0.51,,no,2.4885976858218966,0.0,0.0
0.586,0.51,,D,2.475009793472872,0.036880904642405184,0.912280832538895
0.586,0.51,,mixed,1.4144034319065752,0.954997707228549,0.999633191606611
0.586,0.51,,beta,1.2012357032839547,1.4396793314362326,0.9998642784111832
0.586,0.51,x,no,1.7737232350022245,0.7791342870342065,0.9950816744211571
0.586,0.51,x,D,2.2645710615423282,0.2495176841862601,0.3630125819621959
0.586,0.51,x,mixed,1.7831856166675966,0.9625614509082888,0.999933492706897
0.586,0.51,x,beta,1.5431518161842699,1.3824117008231107,0.9998433470809551
0.586,0.51,w,no,2.932125241224926,0.6453046671485722,0.9991765196937534
0.586,0.51,w,D,2.468916876694129,0.9587601493668959,0.999895694590825
0.586,0.51,w,mixed,2.157493761305952,1.3059185385121113,0.999953755009453
0.586,0.51,w,beta,2.2085721251290376,1.4751869132768176,0.9995021649349071
0.586,0.51,xw,no,3.137196678788991,0.857153708172077,0.9999831239846315
0.586,0.51,xw,D,2.906350221448793,0.9999999999999999,1.0
0.586,0.51,xw,mixed,2.6156004920985088,1.285089472622018,0.9998858500329547
0.586,0.51,xw,beta,2.641204774512608,1.4394441625343595,0.9994821150332659
0.6265,0.01,,no,2.4885976858218966,0.0,0.0
0.6265,0.01,,D,2.4923459650586977,0.0335753940877448,0.9066829896460742
0.6265,0.01,,mixed,1.494926800150239,0.9604784082662796,0.9997173809179912
0.6265,0.01,,beta,1.338631992495411,1.4319686004129055,0.9998488142859808
0.6265,0.01,x,no,2.2333847135937526,0.007178947683636055,0.9471374768779656
0.6265,0.01,x,D,2.263247445937678,0.081720599520229,0.9016104732188929
0.6265,0.01,x,mixed,1.3963659915600528,0.9933832241756607,0.9999931634455456
0.6265,0.01,x,beta,1.2800423222070698,1.453614696816221,0.9996491009206401
0.6265,0.01,w,no,0.3803589079890911,0.11562648124312894,0.7858808859751071
0.6265,0.01,w,D,0.37857288627158736,0.1195075053926655,0.7702352423291808
0.6265,0.01,w,mixed,0.05657085779104203,1.8396397522454455,0.9833101243810228
0.6265,0.01,w,beta,0.042118120299916156,2.6862160700900457,0.9992376576104972
0.6265,0.01,xw,no,0.06690004353164747,0.9965292080398417,0.9999990093629337
0.6265,0.01,xw,D,0.06665504188900671,1.0,1.0
0.6265,0.01,xw,mixed,0.042372859372798666,1.9880653604270295,0.9999986064299494
0.6265,0.01,xw,beta,0.0399509067365653,2.7113577643620634,0.9995459749957596
0.6265,0.035,,no,2.4885976858218966,0.0,0.0
0.6265,0.035,,D,2.4923459650586977,0.0335753940877448,0.9066829896460742
0.6265,0.035,,mixed,1.494926800150239,0.9604784082662796,0.9997173809179912
0.6265,0.035,,beta,1.338631992495411,1.4319686004129055,0.9998488142859808
0.6265,0.035,x,no,2.1987107237807066,0.03578309682629985,0.9298368550663707
0.6265,0.035,x,D,2.2799608625150203,0.07953697458777442,0.8979654786199284
0.6265,0.035,x,mixed,1.4052544321867868,0.9913184381914838,0.9999909592698263
0.6265,0.035,x,beta,1.2865398779491475,1.451675314561199,0.9996590537706835
0.6265,0.035,w,no,0.25508448606799683,0.9661075176483542,0.9973640283013305
0.6265,0.035,w,D,0.2409287266211502,0.9840421550038627,0.9991783377021795
0.6265,0.035,w,mixed,0.1716596223469714,1.873265143616831,0.9999223700707691
0.6265,0.035,w,beta,0.2587259743305508,2.1625722662336107,0.9979408122601228
0.6265,0.035,xw,no,0.24057045278203712,0.9674003860002639,0.9999341333368272
0.6265,0.035,xw,D,0.23284114612913448,1.0,1.0
0.6265,0.035,xw,mixed,0.165479141330531,1.8904924804214402,0.9999047492743937
0.6265,0.035,xw,beta,0.251790938414983,2.17553503590517,0.9978109356607053
0.6265,0.060000000000000005,,no,2.4885976858218966,0.0,0.0
0.6265,0.060000000000000005,,D,2.4923459650586977,0.0335753940877448,0.9066829896460742
0.6265,0.060000000000000005,,mixed,1.494926800150239,0.9604784082662796,0.9997173809179912
0.6265,0.060000000000000005,,beta,1.338631992495411,1.4319686004129055,0.9998488142859808
0.6265,0.060000000000000005,x,no,2.1424813038388884,0.07751833658457281,0.9246036187601794
0.6265,0.060000000000000005,x,D,2.2991784191539,0.07761593405227053,0.8942280257538733
0.6265,0.060000000000000005,x,mixed,1.4157198103147102,0.9892879579766686,0.9999885058583545
0.6265,0.060000000000000005,x,beta,1.2945230477380627,1.4494809612169062,0.9996691033372695
0.6265,0.060000000000000005,w,no,0.4949377805918643,0.8511742961341381,0.9972215043095374
0.6265,0.060000000000000005,w,D,0.415124834299452,0.9773844933675429,0.9999572170926534
0.6265,0.060000000000000005,w,mixed,0.32570568589942717,1.7618932882180762,0.9997973699439039
0.6265,0.060000000000000005,w,beta,0.48837928847831924,1.958539016940799,0.9977554977418592
0.6265,0.060000000000000005,xw,no,0.4220607158881493,0.9350744108662207,0.999836013818719
0.6265,0.060000000000000005,xw,D,0.39758363209609177,1.0,1.0
0.6265,0.060000000000000005,xw,mixed,0.3143543429075633,1.780325531455116,0.9997105591195189
0.6265,0.060000000000000005,xw,beta,0.4772696675528976,1.9704286037179999,0.9975615896697693
0.6265,0.085,,no,2.4885976858218966,0.0,0.0
0.6265,0.085,,D,2.4923459650586977,0.0335753940877448,0.9066829896460742
0.6265,0.085,,mixed,1.494926800150239,0.9604784082662796,0.9997173809179912
0.6265,0.085,,beta,1.338631992495411,1.4319686004129055,0.9998488142859808
0.6265,0.085,x,no,2.07199621862695,0.1292139792999369,0.9258010832041844
0.6265,0.085,x,D,2.3208682154474047,0.07597020579652736,0.8904546560590463
0.6265,0.085,x,mixed,1.4277459979180185,0.9873012586638245,0.9999858384097448
0.6265,0.085,x,beta,1.3039791137546493,1.447042549007698,0.9996792082962056
0.6265,0.085,w,no,0.7382933267104439,0.7736016858273292,0.9974337749524205
0.6265,0.085,w,D,0.5899169389176742,0.9689723754957479,0.9998828167107119
0.6265,0.085,w,mixed,0.48811343687786063,1.674339417389651,0.9997188638830373
0.6265,0.085,w,beta,0.6911436392018,1.8472409285933606,0.9979198404252877
0.6265,0.085,xw,no,0.6029834507005212,0.9119847490438283,0.9998230570753915
0.6265,0.085,xw,D,0.5600507717057591,1.0,1.0
0.6265,0.085,xw,mixed,0.4735907543718697,1.6924076221899862,0.9995703388535429
0.6265,0.085,xw,beta,0.6789563710597352,1.8577773810267038,0.9976839210513853
0.6265,0.11,,no,2.4885976858218966,0.0,0.0
0.6265,0.11,,D,2.4923459650586977,0.0335753940877448,0.9066829896460742
0.6265,0.11,,mixed,1.494926800150239,0.9604784082662796,0.9997173809179912
0.6265,0.11,,beta,1.338631992495411,1.4319686004129055,0.9998488142859808
0.6265,0.11,x,no,1.994900269710487,0.187404790057993,0.9306225246608613
0.6265,0.11,x,D,2.344992732557578,0.07461216418302881,0.8867146006997689
0.6265,0.11,x,mixed,1.4413143914122446,0.9853672651621901,0.9999829957743447
0.6265,0.11,x,beta,1.3148929169270192,1.4443720189779015,0.999689330440444
0.6265,0.11,w,no,0.9653560677826897,0.7230622001000397,0.9972666228463906
0.6265,0.11,w,D,0.7534920671011741,0.9673666396196232,0.9998706651226352
0.6265,0.11,w,mixed,0.6463894371440982,1.6088965573278906,0.9996841845240176
0.6265,0.11,w,beta,0.868274032394896,1.7749668293661358,0.9981273925239188
0.6265,0.11,xw,no,0.7791965691068353,0.8967699247605992,0.9998554199800777
0.6265,0.11,xw,D,0.7196638476137125,1.0,1.0
0.6265,0.11,xw,mixed,0.6326968877295115,1.6251494910881192,0.9995083358602461
0.6265,0.11,xw,beta,0.8587156059876383,1.7836545807141515,0.997884173236079
0.6265,0.135,,no,2.4885976858218966,0.0,0.0
0.6265,0.135,,D,2.4923459650586977,0.0335753940877448,0.9066829896460742
0.6265,0.135,,mixed,1.494926800150239,0.9604784082662796,0.9997173809179912
0.6265,0.135,,beta,1.338631992495411,1.4319686004129055,0.9998488142859808
0.6265,0.135,x,no,1.9180364222838193,0.2487396017733024,0.9373597370674174
